rosbag_timestamp,timestamp,idx01_left_hip_roll_position,idx02_left_hip_yaw_position,idx03_left_hip_pitch_position,idx04_left_tarsus_position,idx05_left_toe_pitch_position,idx06_left_toe_roll_position,idx07_right_hip_roll_position,idx08_right_hip_yaw_position,idx09_right_hip_pitch_position,idx10_right_tarsus_position,idx11_right_toe_pitch_position,idx12_right_toe_roll_position,idx13_left_arm_joint1_position,idx14_left_arm_joint2_position,idx15_left_arm_joint3_position,idx16_left_arm_joint4_position,idx17_left_arm_joint5_position,idx18_left_arm_joint6_position,idx19_left_arm_joint7_position,idx20_right_arm_joint1_position,idx21_right_arm_joint2_position,idx22_right_arm_joint3_position,idx23_right_arm_joint4_position,idx24_right_arm_joint5_position,idx25_right_arm_joint6_position,idx26_right_arm_joint7_position,idx01_left_hip_roll_velocity,idx02_left_hip_yaw_velocity,idx03_left_hip_pitch_velocity,idx04_left_tarsus_velocity,idx05_left_toe_pitch_velocity,idx06_left_toe_roll_velocity,idx07_right_hip_roll_velocity,idx08_right_hip_yaw_velocity,idx09_right_hip_pitch_velocity,idx10_right_tarsus_velocity,idx11_right_toe_pitch_velocity,idx12_right_toe_roll_velocity,idx13_left_arm_joint1_velocity,idx14_left_arm_joint2_velocity,idx15_left_arm_joint3_velocity,idx16_left_arm_joint4_velocity,idx17_left_arm_joint5_velocity,idx18_left_arm_joint6_velocity,idx19_left_arm_joint7_velocity,idx20_right_arm_joint1_velocity,idx21_right_arm_joint2_velocity,idx22_right_arm_joint3_velocity,idx23_right_arm_joint4_velocity,idx24_right_arm_joint5_velocity,idx25_right_arm_joint6_velocity,idx26_right_arm_joint7_velocity,idx01_left_hip_roll_effort,idx02_left_hip_yaw_effort,idx03_left_hip_pitch_effort,idx04_left_tarsus_effort,idx05_left_toe_pitch_effort,idx06_left_toe_roll_effort,idx07_right_hip_roll_effort,idx08_right_hip_yaw_effort,idx09_right_hip_pitch_effort,idx10_right_tarsus_effort,idx11_right_toe_pitch_effort,idx12_right_toe_roll_effort,idx13_left_arm_joint1_effort,idx14_left_arm_joint2_effort,idx15_left_arm_joint3_effort,idx16_left_arm_joint4_effort,idx17_left_arm_joint5_effort,idx18_left_arm_joint6_effort,idx19_left_arm_joint7_effort,idx20_right_arm_joint1_effort,idx21_right_arm_joint2_effort,idx22_right_arm_joint3_effort,idx23_right_arm_joint4_effort,idx24_right_arm_joint5_effort,idx25_right_arm_joint6_effort,idx26_right_arm_joint7_effort,idx01_left_hip_roll_stiffness,idx02_left_hip_yaw_stiffness,idx03_left_hip_pitch_stiffness,idx04_left_tarsus_stiffness,idx05_left_toe_pitch_stiffness,idx06_left_toe_roll_stiffness,idx07_right_hip_roll_stiffness,idx08_right_hip_yaw_stiffness,idx09_right_hip_pitch_stiffness,idx10_right_tarsus_stiffness,idx11_right_toe_pitch_stiffness,idx12_right_toe_roll_stiffness,idx13_left_arm_joint1_stiffness,idx14_left_arm_joint2_stiffness,idx15_left_arm_joint3_stiffness,idx16_left_arm_joint4_stiffness,idx17_left_arm_joint5_stiffness,idx18_left_arm_joint6_stiffness,idx19_left_arm_joint7_stiffness,idx20_right_arm_joint1_stiffness,idx21_right_arm_joint2_stiffness,idx22_right_arm_joint3_stiffness,idx23_right_arm_joint4_stiffness,idx24_right_arm_joint5_stiffness,idx25_right_arm_joint6_stiffness,idx26_right_arm_joint7_stiffness,idx01_left_hip_roll_damping,idx02_left_hip_yaw_damping,idx03_left_hip_pitch_damping,idx04_left_tarsus_damping,idx05_left_toe_pitch_damping,idx06_left_toe_roll_damping,idx07_right_hip_roll_damping,idx08_right_hip_yaw_damping,idx09_right_hip_pitch_damping,idx10_right_tarsus_damping,idx11_right_toe_pitch_damping,idx12_right_toe_roll_damping,idx13_left_arm_joint1_damping,idx14_left_arm_joint2_damping,idx15_left_arm_joint3_damping,idx16_left_arm_joint4_damping,idx17_left_arm_joint5_damping,idx18_left_arm_joint6_damping,idx19_left_arm_joint7_damping,idx20_right_arm_joint1_damping,idx21_right_arm_joint2_damping,idx22_right_arm_joint3_damping,idx23_right_arm_joint4_damping,idx24_right_arm_joint5_damping,idx25_right_arm_joint6_damping,idx26_right_arm_joint7_damping
155906129,0.15597844123840332,0.0309084132313728,0.0117031782865524,-0.4611155891418457,1.1050732536315917,-0.1842883576154708,0.0018546915380284,-0.3429847359657287,-0.2504303455352783,-0.2004846537113189,0.1424084780812263,-0.5053375859260559,-0.1459644547838327,0.0976160076001135,1.31,0.0,-0.2932001827892787,1.5707963,0.0,0.0,-0.0612755882404379,-1.31,0.0,0.0905421452895652,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.716353131787476,-0.0728801607014157,0.0,0.0,0.0,0.0,-19.716366548395328,-5.748977803892666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
157953000,0.1579902172088623,0.0309084132313728,0.0117031782865524,-0.4611155891418457,1.1050732536315917,-0.1842883576154708,0.0018546915380284,-0.3429847359657287,-0.2504303455352783,-0.2004846537113189,0.1424084780812263,-0.5053375859260559,-0.1494905467516529,0.0976160079784112,1.31,0.0,-0.2932001839255366,1.5707963,0.0,0.0,-0.0612755884779032,-1.31,0.0,0.0905421456404491,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.670921716164033,-0.0766617472328722,0.0,0.0,0.0,0.0,-19.68796204704134,-5.929260432493233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
159980420,0.1600027084350586,0.0361794829368591,0.0091873174533247,-0.4992700123786926,1.1395562095642089,-0.1665448110997676,0.0005967081524431,-0.3468025028705597,-0.2457972764968872,-0.2000928872823715,0.1408423734903335,-0.5138534803390503,-0.1531150649335768,0.0875443737847135,1.31,0.0,-0.2267863584733442,1.5707963,0.0,0.0,-0.042755218410491,-1.31,0.0,0.1008179600100496,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4392053328365666,-0.1491299519419718,0.0,0.0,0.0,0.0,-20.033407865401287,-6.120881163325084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
161951177,0.1620011329650879,0.0361794829368591,0.0091873174533247,-0.4992700123786926,1.1395562095642089,-0.1665448110997676,0.0005967081524431,-0.3468025028705597,-0.2457972764968872,-0.2000928872823715,0.1408423734903335,-0.5138534803390503,-0.1568320274550429,0.087544374121274,1.31,0.0,-0.2267863593452142,1.5707963,0.0,0.0,-0.0427552185748615,-1.31,0.0,0.1008179603976397,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.366437885793937,-0.1528381327505162,0.0,0.0,0.0,0.0,-19.98219442424829,-6.312027713109201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
163945452,0.16399407386779785,0.0361794829368591,0.0091873174533247,-0.4992700123786926,1.1395562095642089,-0.1665448110997676,0.0005967081524431,-0.3468025028705597,-0.2457972764968872,-0.2000928872823715,0.1408423734903335,-0.5138534803390503,-0.1604383174174323,0.0875443744564895,1.31,0.0,-0.2267863602136003,1.5707963,0.0,0.0,-0.0427552187385752,-1.31,0.0,0.1008179607836811,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2816129107793737,-0.1575346348255552,0.0,0.0,0.0,0.0,-19.930722675568543,-6.49618607301133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
165918729,0.16598296165466309,0.0361794829368591,0.0091873174533247,-0.4992700123786926,1.1395562095642089,-0.1665448110997676,0.0005967081524431,-0.3468025028705597,-0.2457972764968872,-0.2000928872823715,0.1408423734903335,-0.5138534803390503,-0.1639372300961916,0.0875443747903655,1.31,0.0,-0.2267863610785163,1.5707963,0.0,0.0,-0.0427552189016348,-1.31,0.0,0.1008179611681798,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.162423357285632,-0.1608898284747024,0.0,0.0,0.0,0.0,-19.872287171400018,-6.672386759861496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
167985854,0.1680130958557129,0.0361794829368591,0.0091873174533247,-0.4992700123786926,1.1395562095642089,-0.1665448110997676,0.0005967081524431,-0.3468025028705597,-0.2457972764968872,-0.2000928872823715,0.1408423734903335,-0.5138534803390503,-0.1673319626499407,0.0875443751229074,1.31,0.0,-0.2267863619399761,1.5707963,0.0,0.0,-0.0427552190640427,-1.31,0.0,0.100817961551142,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.059415103445679,-0.1708257716797313,0.0,0.0,0.0,0.0,-19.826778483529413,-6.844345630199015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
170043069,0.16999149322509766,0.0393577367067337,0.0054997568950057,-0.5292200946807861,1.1683869762420651,-0.1483972363620996,-0.0004106934648007,-0.3395622372627258,-0.2452176213264465,-0.2124048897624015,0.1295210225582123,-0.5252573688030243,-0.1708517733064456,0.072808195711302,1.31,0.0,-0.2037187209632293,1.5707963,0.0,0.0,-0.0222338574160213,-1.31,0.0,0.1116688629434763,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.874733726048142,-0.2261998889085492,0.0,0.0,0.0,0.0,-20.35571412499465,-7.021806465283868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
171935988,0.1719813346862793,0.0393577367067337,0.0054997568950057,-0.5292200946807861,1.1683869762420651,-0.1483972363620996,-0.0004106934648007,-0.3395622372627258,-0.2452176213264465,-0.2124048897624015,0.1295210225582123,-0.5252573688030243,-0.1744895455212284,0.0728081959856618,1.31,0.0,-0.2037187217308933,1.5707963,0.0,0.0,-0.0222338574998041,-1.31,0.0,0.111668863364273,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.789521793119362,-0.2224404175283887,0.0,0.0,0.0,0.0,-20.315429645121032,-7.204054246394913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
173913590,0.17398285865783691,0.0393577367067337,0.0054997568950057,-0.5292200946807861,1.1683869762420651,-0.1483972363620996,-0.0004106934648007,-0.3395622372627258,-0.2452176213264465,-0.2124048897624015,0.1295210225582123,-0.5252573688030243,-0.1780190030683161,0.0728081962589253,1.31,0.0,-0.2037187224954897,1.5707963,0.0,0.0,-0.0222338575832522,-1.31,0.0,0.1116688637833882,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.686269067453556,-0.2158449986737129,0.0,0.0,0.0,0.0,-20.2745744637304,-7.379478200709197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
175896714,0.1759638786315918,0.0393577367067337,0.0054997568950057,-0.5292200946807861,1.1683869762420651,-0.1483972363620996,-0.0004106934648007,-0.3395622372627258,-0.2452176213264465,-0.2124048897624015,0.1295210225582123,-0.5252573688030243,-0.1814433710169392,0.0728081965310968,1.31,0.0,-0.2037187232570308,1.5707963,0.0,0.0,-0.0222338576663668,-1.31,0.0,0.1116688642008287,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560847281970446,-0.2099385776585694,0.0,0.0,0.0,0.0,-20.23513685421967,-7.548709209201811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
177866796,0.17795109748840332,0.0393577367067337,0.0054997568950057,-0.5292200946807861,1.1683869762420651,-0.1483972363620996,-0.0004106934648007,-0.3395622372627258,-0.2452176213264465,-0.2124048897624015,0.1295210225582123,-0.5252573688030243,-0.1847657784098921,0.0728081968021807,1.31,0.0,-0.2037187240155288,1.5707963,0.0,0.0,-0.0222338577491492,-1.31,0.0,0.111668864616601,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4411723051070227,-0.1999646414516704,0.0,0.0,0.0,0.0,-20.20023014636032,-7.712768300669225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
179911489,0.17998957633972168,0.0354595743119716,0.0135088320821523,-0.5533823871612549,1.1794178290367126,-0.1350866400152444,-0.00095443893224,-0.3491962850093841,-0.2223961353302002,-0.2019323015213012,0.1298854602575302,-0.5331942338943482,-0.1881736898145838,0.0569408201157655,1.31,0.0,-0.1920212897345146,1.5707963,0.0,0.0,-0.0019206359120559,-1.31,0.0,0.1212312711570128,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3298008859842527,-0.064959341425925,0.0,0.0,0.0,0.0,-20.56294172186545,-7.880840104997043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
181959983,0.1820068359375,0.0354595743119716,0.0135088320821523,-0.5533823871612549,1.1794178290367126,-0.1350866400152444,-0.00095443893224,-0.3491962850093841,-0.2223961353302002,-0.2019323015213012,0.1298854602575302,-0.5331942338943482,-0.1916617929186869,0.0569408203260801,1.31,0.0,-0.1920212904437576,1.5707963,0.0,0.0,-0.0019206359191499,-1.31,0.0,0.1212312716047883,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2718425959771753,-0.0478149209348723,0.0,0.0,0.0,0.0,-20.527791036767034,-8.052722226012758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
183918241,0.18400120735168457,0.0354595743119716,0.0135088320821523,-0.5533823871612549,1.1794178290367126,-0.1350866400152444,-0.00095443893224,-0.3491962850093841,-0.2223961353302002,-0.2019323015213012,0.1298854602575302,-0.5331942338943482,-0.1950460377528652,0.0569408205355542,1.31,0.0,-0.1920212911501664,1.5707963,0.0,0.0,-0.0019206359262155,-1.31,0.0,0.1212312720507744,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.297863514927336,-0.0328179291801837,0.0,0.0,0.0,0.0,-20.489827065917005,-8.218680494878557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
185901938,0.18597722053527832,0.0354595743119716,0.0135088320821523,-0.5533823871612549,1.1794178290367126,-0.1350866400152444,-0.00095443893224,-0.3491962850093841,-0.2223961353302002,-0.2019323015213012,0.1298854602575302,-0.5331942338943482,-0.1983295166971059,0.0569408207441913,1.31,0.0,-0.1920212918537524,1.5707963,0.0,0.0,-0.0019206359332529,-1.31,0.0,0.1212312724949784,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4227806923927453,-0.0217040790502483,0.0,0.0,0.0,0.0,-20.45331407957971,-8.37973719363237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
187968398,0.18804478645324707,0.0354595743119716,0.0135088320821523,-0.5533823871612549,1.1794178290367126,-0.1350866400152444,-0.00095443893224,-0.3491962850093841,-0.2223961353302002,-0.2019323015213012,0.1298854602575302,-0.5331942338943482,-0.2015152300557819,0.0569408209519947,1.31,0.0,-0.1920212925545269,1.5707963,0.0,0.0,-0.0019206359402622,-1.31,0.0,0.1212312729374074,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5488790552548035,-0.0109975410517729,0.0,0.0,0.0,0.0,-20.417590991726318,-8.536159674507216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
189973532,0.18999147415161133,0.038030918687582,0.0146801620721817,-0.5672148966789246,1.1771400971412658,-0.1176507223844528,0.0019177359063178,-0.3473303020000458,-0.2133030742406845,-0.1912750506401062,0.1261842204332351,-0.5264122684001923,-0.2048124901473172,0.0413472515319527,1.31,0.0,-0.1789712255868576,1.5707963,0.0,0.0,0.0193288222641097,-1.31,0.0,0.1288534386995815,1.5707963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.086526243977449,0.0595121918098002,0.0,0.0,0.0,0.0,-20.04157701161936,-8.698312211607556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,130.0,130.0,200.0,220.0,0.0,0.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,200.0,5.0,3.0,6.0,7.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,4.0,0.2,0.2,4.0,0.2,0.2,0.2,4.0,0.2,0.2,4.0,0.2,0.2,0.2
